Dataset,Date_added,Graph#,filename,study_id,class,genus,species,transmission_route,taxa,sociality,scale,interaction_type,definition_of_interaction,edge_wt_type,edge_wt_type_reduced,geographical_location,population_type,data_collection_duration_unit_day,nodes,edges,network.density,avg.degree,std.degree.node,CV.degree,deg.assort,avg.betw.centrality,avg.betw.centrality.weighted,clustering,Q,Qmax,Qrel,cohesion,num.modules,diameter,Citation
,1/1/18,47,N47_ant_mersch_col2_day07.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,131,6293,0.739,96.076,20.351,0.212,-0.009,0.002,0.008,0.822,0.077,0.496,0.155,0.58128282,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,48,N48_ant_mersch_col2_day08.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,131,6078,0.714,92.794,20.159,0.217,0.024,0.002,0.008,0.804,0.091,0.482,0.189,0.609081233,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,49,N49_ant_mersch_col2_day09.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,131,6375,0.749,97.328,18.934,0.195,0.027,0.002,0.008,0.823,0.079,0.487,0.162,0.591844623,2,2,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,50,N50_ant_mersch_col2_day10.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,131,5679,0.667,86.702,21.787,0.251,0.071,0.003,0.008,0.79,0.109,0.503,0.217,0.606622914,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,51,N51_ant_mersch_col2_day11.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,131,5704,0.67,87.084,20.772,0.239,0.008,0.003,0.008,0.774,0.097,0.598,0.162,0.498772616,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,52,N52_ant_mersch_col2_day12.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,111,3808,0.624,68.613,16.63,0.242,0.067,0.003,0.01,0.745,0.129,0.492,0.262,0.637076235,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,53,N53_ant_mersch_col2_day13.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,111,3929,0.644,70.793,16.233,0.229,0.077,0.003,0.009,0.756,0.129,0.479,0.269,0.649527241,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,54,N54_ant_mersch_col2_day14.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,111,3930,0.644,70.811,17.271,0.244,0.035,0.003,0.009,0.761,0.113,0.486,0.233,0.62747924,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,55,N55_ant_mersch_col2_day15.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,111,3972,0.651,71.568,18.283,0.255,0.104,0.003,0.01,0.783,0.117,0.631,0.185,0.485394852,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,56,N56_ant_mersch_col2_day16.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,111,4041,0.662,72.811,18.811,0.258,0.159,0.003,0.011,0.807,0.122,0.474,0.257,0.647857757,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,57,N57_ant_mersch_col2_day17.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,111,3921,0.642,70.649,18.342,0.26,0.148,0.003,0.01,0.789,0.13,0.606,0.215,0.524353424,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,58,N58_ant_mersch_col2_day18.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,111,3825,0.627,68.919,17.444,0.253,0.074,0.003,0.01,0.77,0.141,0.603,0.234,0.538561458,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,59,N59_ant_mersch_col2_day19.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,111,3743,0.613,67.441,17.385,0.258,0.152,0.004,0.01,0.765,0.149,0.464,0.321,0.685016506,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,60,N60_ant_mersch_col2_day20.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,111,3902,0.639,70.306,17.532,0.249,0.068,0.003,0.01,0.772,0.13,0.576,0.226,0.554333527,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,61,N61_ant_mersch_col2_day21.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,111,3843,0.629,69.243,18.016,0.26,0.151,0.003,0.01,0.79,0.156,0.438,0.356,0.717931224,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,62,N62_ant_mersch_col2_day22.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,90,2507,0.626,55.711,14.684,0.264,0.132,0.004,0.013,0.773,0.133,0.452,0.294,0.680097088,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,63,N63_ant_mersch_col2_day23.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,90,2605,0.65,57.889,15.202,0.263,0.109,0.004,0.012,0.784,0.109,0.471,0.231,0.638770367,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,64,N64_ant_mersch_col2_day24.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,90,2313,0.578,51.4,14.377,0.28,0.19,0.005,0.014,0.743,0.142,0.617,0.23,0.524427151,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,65,N65_ant_mersch_col2_day25.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,90,2336,0.583,51.911,15.174,0.292,0.116,0.005,0.013,0.759,0.151,0.478,0.316,0.673374729,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,66,N66_ant_mersch_col2_day26.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,89,2351,0.6,52.831,15.219,0.288,0.106,0.005,0.013,0.748,0.13,0.472,0.275,0.658023603,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,67,N67_ant_mersch_col2_day27.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,89,2394,0.611,53.798,15.861,0.295,0.232,0.005,0.014,0.785,0.127,0.473,0.268,0.653714624,2,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
,1/1/18,68,N68_ant_mersch_col2_day28.graphml,mersch,Insecta,Camponotus,fellah,Physical,Camponotus_fellah,Socialstructured,captive,physical_contact,A pair of ants was considered to interact when the front end of one ant was located within the trapezoidal shape representing the other ant.,frequency,weighted,"University of Lausanne, Laussane, Switzerland",captive,1,88,2195,0.573,49.886,14.502,0.291,0.145,0.005,0.013,0.74,0.143,0.55,0.26,0.593170611,3,3,"Mersch, Danielle P., Alessandro Crespi, and Laurent Keller. ""Tracking individuals shows spatial fidelity is a key regulator of ant social organization.""Science 340.6136 (2013): 1090-1093."
